Titre,ID,Date,Nature,Etat,Origine,Date Publication
Arrêté du 6 mai 2011 pris pour l'application du décret n° 2011-502 du 6 mai 2011 fixant les dispositions applicables aux personnels navigants techniques de la direction générale de l'aviation civile,LEGITEXT000023959153_28-10-2018,2011-05-06,ARRETE,VIGUEUR,LEGI,2011-05-08T00:00:00.000+0000
"Arrêté du 3 mai 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux épreuves de sélection prévues à l'article 11-1 du décret n° 2008-953 du 12 septembre 2008 portant statut particulier des corps de sous-officiers mariniers de carrière des armées et du soutien administratif de la gendarmerie nationale",LEGITEXT000023993897_14-05-2011,2011-05-03,ARRETE,VIGUEUR,LEGI,2011-05-13T00:00:00.000+0000
Arrêté du 2 mai 2011 relatif aux modalités de mise en œuvre de la formation professionnelle initiale et continue des conducteurs des véhicules destinés à l'accompagnement des transports exceptionnels,LEGITEXT000023959128_10-07-2024,2011-05-02,ARRETE,VIGUEUR,LEGI,2011-05-08T00:00:00.000+0000
Arrêté du 2 mai 2011 relatif aux modalités de mise en œuvre de la formation professionnelle initiale et continue des conducteurs des véhicules destinés à l'accompagnement des transports exceptionnels,LEGITEXT000023959128_30-11-2017,2011-05-02,ARRETE,VIGUEUR,LEGI,2011-05-08T00:00:00.000+0000
Décret n° 2011-479 du 2 mai 2011 relatif à l'appellation d'origine contrôlée « Rivesaltes »,LEGITEXT000023941959_04-05-2011,2011-05-02,DECRET,VIGUEUR,LEGI,2011-05-03T00:00:00.000+0000
Arrêté du 2 mai 2011 relatif aux modalités de mise en œuvre de la formation professionnelle initiale et continue des conducteurs des véhicules destinés à l'accompagnement des transports exceptionnels,LEGITEXT000023959128_09-05-2011,2011-05-02,ARRETE,VIGUEUR,LEGI,2011-05-08T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_01-01-2021,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_12-12-2015,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_10-04-2013,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_28-04-2022,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_08-05-2017,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 28 avril 2011 fixant les modalités d'exercice des polices administratives des installations, ouvrages, travaux ou activités et des installations classées pour la protection de l'environnement au sein des organismes relevant du ministère de la défense",LEGITEXT000023954232_07-05-2011,2011-04-28,ARRETE,VIGUEUR,LEGI,2011-05-06T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_23-03-2019,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_01-01-2012,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_02-03-2019,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_23-03-2020,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_01-01-2022,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_14-08-2023,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_01-01-2025,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_15-10-2015,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_01-03-2016,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_04-10-2017,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_03-10-2018,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_25-03-2018,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_20-07-2015,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 27 avril 2011 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus à l'article 13-1 du décret n° 2008-952 du 12 septembre 2008 portant statut particulier du corps des sous-officiers de gendarmerie",LEGITEXT000023972216_05-12-2014,2011-04-27,ARRETE,VIGUEUR,LEGI,2011-05-10T00:00:00.000+0000
"Arrêté du 21 avril 2011 relatif à la recommandation d'une vaccination contre les infections invasives à méningocoque B :14 :P1-7,16 en Seine-Maritime, dans la Somme et dans la Manche et aux modalités d'organisation de cette vaccination",LEGITEXT000023905408_19-01-2014,2011-04-21,ARRETE,ABROGE,LEGI,2011-04-24T00:00:00.000+0000
"Arrêté du 21 avril 2011 relatif à la recommandation d'une vaccination contre les infections invasives à méningocoque B :14 :P1-7,16 en Seine-Maritime, dans la Somme et dans la Manche et aux modalités d'organisation de cette vaccination",LEGITEXT000023905408_31-05-2013,2011-04-21,ARRETE,VIGUEUR,LEGI,2011-04-24T00:00:00.000+0000
"Arrêté du 21 avril 2011 relatif à la recommandation d'une vaccination contre les infections invasives à méningocoque B :14 :P1-7,16 en Seine-Maritime, dans la Somme et dans la Manche et aux modalités d'organisation de cette vaccination",LEGITEXT000023905408_25-04-2011,2011-04-21,ARRETE,VIGUEUR,LEGI,2011-04-24T00:00:00.000+0000
"Arrêté du 21 avril 2011 relatif à la recommandation d'une vaccination contre les infections invasives à méningocoque B :14 :P1-7,16 en Seine-Maritime, dans la Somme et dans la Manche et aux modalités d'organisation de cette vaccination",LEGITEXT000023905408_29-10-2011,2011-04-21,ARRETE,VIGUEUR,LEGI,2011-04-24T00:00:00.000+0000
"Arrêté du 21 avril 2011 relatif à la recommandation d'une vaccination contre les infections invasives à méningocoque B :14 :P1-7,16 en Seine-Maritime, dans la Somme et dans la Manche et aux modalités d'organisation de cette vaccination",LEGITEXT000023905408_11-09-2013,2011-04-21,ARRETE,VIGUEUR,LEGI,2011-04-24T00:00:00.000+0000
"Arrêté du 19 avril 2011 fixant les conditions de délivrance, de prorogation et de renouvellement des qualifications de classe d'avions monosièges monomoteurs à turbopropulseur et d'hydravion",LEGITEXT000023943174_01-08-2011,2011-04-19,ARRETE,VIGUEUR,LEGI,2011-05-03T00:00:00.000+0000
Arrêté du 18 avril 2011  relatif à la licence de station d'aéronef,LEGITEXT000023941994_08-04-2023,2011-04-18,ARRETE,VIGUEUR,LEGI,2011-05-03T00:00:00.000+0000
Arrêté du 18 avril 2011  relatif à la licence de station d'aéronef,LEGITEXT000023941994_03-11-2011,2011-04-18,ARRETE,VIGUEUR,LEGI,2011-05-03T00:00:00.000+0000
Arrêté du 18 avril 2011  relatif à la licence de station d'aéronef,LEGITEXT000023941994_19-07-2020,2011-04-18,ARRETE,VIGUEUR,LEGI,2011-05-03T00:00:00.000+0000
Arrêté du 15 avril 2011 relatif à l'augmentation du titre alcoométrique volumique naturel des raisins frais et des moûts destinés à l'élaboration des vins de la récolte 2010,LEGITEXT000023891210_22-04-2011,2011-04-15,ARRETE,VIGUEUR,LEGI,2011-04-21T00:00:00.000+0000
Arrêté du 15 avril 2011 fixant les modalités des concours sur épreuves d'admission au cycle de formation des élèves directeurs des soins de la fonction publique hospitalière organisé par l'Ecole des hautes études en santé publique,LEGITEXT000023889499_07-02-2013,2011-04-15,ARRETE,VIGUEUR,LEGI,2011-04-21T00:00:00.000+0000
Arrêté du 15 avril 2011 fixant les modalités des concours sur épreuves d'admission au cycle de formation des élèves directeurs des soins de la fonction publique hospitalière organisé par l'Ecole des hautes études en santé publique,LEGITEXT000023889499_22-04-2011,2011-04-15,ARRETE,VIGUEUR,LEGI,2011-04-21T00:00:00.000+0000
"Arrêté du 14 avril 2011 portant répartition des quotas d'effort de pêche alloués à la France dans le cadre de la reconstitution de certains stocks d'eau profonde et des zones CIEM III a, IV, VI a, VII a et VII d ainsi que dans les eaux communautaires des zones CIEM II a et V b pour l'année 2011",LEGITEXT000023895270_23-04-2011,2011-04-14,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
Arrêté du 14 avril 2011 portant répartition de certains quotas de pêche accordés à la France pour l'année 2011,LEGITEXT000023894966_23-04-2011,2011-04-14,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
Arrêté du 14 avril 2011 portant répartition de certains quotas de pêche accordés à la France pour l'année 2011,LEGITEXT000023894966_25-08-2011,2011-04-14,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
"Décret n° 2011-397 du 13 avril 2011 autorisant la création d'un traitement de données à caractère personnel dénommé ""Exécution des services commandés pour la réalisation des transfèrements et extractions"" (ESCORTE)",LEGITEXT000023864090_16-04-2011,2011-04-13,DECRET,VIGUEUR,LEGI,2011-04-15T00:00:00.000+0000
Arrêté du 12 avril 2011 portant création d'un traitement de données à caractère personnel relatif au suivi de l'activité des unités du dispositif de contrôle et de surveillance des affaires maritimes dénommé « ALIDADE »,LEGITEXT000024077144_02-03-2022,2011-04-12,ARRETE,VIGUEUR,LEGI,2011-05-27T00:00:00.000+0000
Arrêté du 12 avril 2011 portant création d'un traitement de données à caractère personnel relatif au suivi de l'activité des unités du dispositif de contrôle et de surveillance des affaires maritimes dénommé « ALIDADE »,LEGITEXT000024077144_28-05-2011,2011-04-12,ARRETE,VIGUEUR,LEGI,2011-05-27T00:00:00.000+0000
Arrêté du 12 avril 2011 portant création d'un traitement de données à caractère personnel relatif au suivi de l'activité des unités du dispositif de contrôle et de surveillance des affaires maritimes dénommé « ALIDADE »,LEGITEXT000024077144_22-06-2011,2011-04-12,ARRETE,VIGUEUR,LEGI,2011-05-27T00:00:00.000+0000
Arrêté du 11 avril 2011 portant restriction d'exploitation de l'aérodrome de Marseille-Provence (Bouches-du-Rhône),LEGITEXT000023895095_30-10-2011,2011-04-11,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
"Décret n° 2011-385 du 11 avril 2011 tirant les conséquences, au niveau réglementaire, de l'intervention de l'ordonnance n° 2010-18 du 7 janvier 2010 portant création d'une agence nationale chargée de la sécurité sanitaire de l'alimentation, de l'environnement et du travail",LEGITEXT000023851429_14-04-2011,2011-04-11,DECRET,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
Arrêté du 8 avril 2011 définissant les mesures de contrôle de la pêcherie de thon rouge (Thunnus thynnus) dans le cadre du plan pluriannuel de reconstitution des stocks de thon rouge dans l'Atlantique Est et la Méditerranée,LEGITEXT000023890465_22-04-2011,2011-04-08,ARRETE,VIGUEUR,LEGI,2011-04-21T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de militaires et de personnels civils du ministère de la défense,LEGITEXT000023866550_17-04-2011,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_01-01-2023,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_20-04-2015,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_01-03-2019,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_17-04-2011,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de militaires et de personnels civils du ministère de la défense,LEGITEXT000023866550_11-05-2020,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
"Arrêté du 7 avril 2011 portant création de la spécialité "" agencement de l'espace architectural "" du baccalauréat professionnel et fixant ses modalités de délivrance",LEGITEXT000023895172_01-01-2014,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_16-02-2019,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_12-05-2014,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de militaires et de personnels civils du ministère de la défense,LEGITEXT000023866550_30-03-2017,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
"Arrêté du 7 avril 2011 portant création de la spécialité ""étude et réalisation d'agencement"" du baccalauréat professionnel et fixant ses modalités de délivrance",LEGITEXT000032578164_27-12-2020,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de militaires et de personnels civils du ministère de la défense,LEGITEXT000023866550_10-10-2016,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de militaires et de personnels civils du ministère de la défense,LEGITEXT000023866550_19-08-2016,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_31-01-2024,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 7 avril 2011 relatif au respect de l'anonymat de certains fonctionnaires de police et militaires de la gendarmerie nationale,LEGITEXT000023866577_01-01-2020,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
"Arrêté du 7 avril 2011 portant création de la spécialité ""étude et réalisation d'agencement"" du baccalauréat professionnel et fixant ses modalités de délivrance",LEGITEXT000032578164_21-05-2016,2011-04-07,ARRETE,VIGUEUR,LEGI,2011-04-22T00:00:00.000+0000
Arrêté du 6 avril 2011 relatif au management de la qualité de la prise en charge médicamenteuse et aux médicaments dans les établissements de santé,LEGITEXT000023867023_23-03-2013,2011-04-06,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 6 avril 2011 relatif au management de la qualité de la prise en charge médicamenteuse et aux médicaments dans les établissements de santé,LEGITEXT000023867023_17-04-2011,2011-04-06,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Arrêté du 6 avril 2011 relatif au management de la qualité de la prise en charge médicamenteuse et aux médicaments dans les établissements de santé,LEGITEXT000023867023_15-10-2022,2011-04-06,ARRETE,VIGUEUR,LEGI,2011-04-16T00:00:00.000+0000
Décret n° 2011-368 du 4 avril 2011 relatif aux sanctions applicables à certaines <mark>infractions</mark> du code de la route et modifiant le décret n° 2009-780 du 23 juin 2009 relatif au transport de bois ronds,LEGITEXT000023820796_07-04-2011,2011-04-04,DECRET,VIGUEUR,LEGI,2011-04-06T00:00:00.000+0000
Décret n° 2011-357 du 31 mars 2011 approuvant la convention passée entre l'Etat et la Société d'exploitation de l'aéroport de Mayotte (SEAM) pour la concession de l'aérodrome de Dzaoudzi-Pamandzi à Mayotte et le cahier des charges annexé à cette convention,LEGITEXT000045969710_29-06-2022,2011-03-31,DECRET,VIGUEUR,LEGI,2011-04-01T00:00:00.000+0000
Arrêté du 31 mars 2011 relatif à la réglementation technique en application du décret n° 2009-643 du 9 juin 2009 relatif aux autorisations délivrées en application de la loi n° 2008-518 du 3 juin 2008 relative aux opérations spatiales,LEGITEXT000024098339_01-06-2011,2011-03-31,ARRETE,VIGUEUR,LEGI,2011-05-31T00:00:00.000+0000
Arrêté du 31 mars 2011 relatif à la réglementation technique en application du décret n° 2009-643 du 9 juin 2009 relatif aux autorisations délivrées en application de la loi n° 2008-518 du 3 juin 2008 relative aux opérations spatiales,LEGITEXT000024098339_01-01-2023,2011-03-31,ARRETE,VIGUEUR,LEGI,2011-05-31T00:00:00.000+0000
Décret n° 2011-357 du 31 mars 2011 approuvant la convention passée entre l'Etat et la Société d'exploitation de l'aéroport de Mayotte (SEAM) pour la concession de l'aérodrome de Dzaoudzi-Pamandzi à Mayotte et le cahier des charges annexé à cette convention,LEGITEXT000045969710_02-04-2011,2011-03-31,DECRET,VIGUEUR,LEGI,2011-04-01T00:00:00.000+0000
Arrêté du 31 mars 2011 relatif à la réglementation technique en application du décret n° 2009-643 du 9 juin 2009 relatif aux autorisations délivrées en application de la loi n° 2008-518 du 3 juin 2008 relative aux opérations spatiales,LEGITEXT000024098339_30-06-2024,2011-03-31,ARRETE,VIGUEUR,LEGI,2011-05-31T00:00:00.000+0000
Arrêté du 31 mars 2011 relatif à la réglementation technique en application du décret n° 2009-643 du 9 juin 2009 relatif aux autorisations délivrées en application de la loi n° 2008-518 du 3 juin 2008 relative aux opérations spatiales,LEGITEXT000024098339_05-08-2017,2011-03-31,ARRETE,VIGUEUR,LEGI,2011-05-31T00:00:00.000+0000
LOI n° 2011-334 du 29 mars 2011 relative au Défenseur des droits (1),LEGITEXT000023782581_31-03-2011,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_12-07-2019,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_01-01-2013,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Arrêté du 29 mars 2011  modifiant l'arrêté du 11 février 2008 portant désignation de l'autorité chargée du contrôle financier sur les établissements publics administratifs du secteur de l'intérieur et de l'outre-mer,LEGITEXT000023904560_24-04-2011,2011-03-29,ARRETE,VIGUEUR,LEGI,2011-04-23T00:00:00.000+0000
Arrêté du 29 mars 2011 relatif aux modalités d'exercice du contrôle financier sur l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023904814_24-04-2011,2011-03-29,ARRETE,VIGUEUR,LEGI,2011-04-23T00:00:00.000+0000
LOI organique n° 2011-333 du 29 mars 2011  relative au Défenseur des droits (1),LEGITEXT000023782359_23-03-2022,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
LOI organique n° 2011-333 du 29 mars 2011  relative au Défenseur des droits (1),LEGITEXT000023782359_31-03-2011,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
Arrêté du 29 mars 2011 désignant les prestataires de service d'information de <mark>vol</mark> et d'alerte sur les aérodromes,LEGITEXT000023821376_07-04-2011,2011-03-29,ARRETE,VIGUEUR,LEGI,2011-04-06T00:00:00.000+0000
LOI n° 2011-334 du 29 mars 2011 relative au Défenseur des droits (1),LEGITEXT000023782581_22-01-2017,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_01-01-2018,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_06-04-2022,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_01-01-2016,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Arrêté du 29 mars 2011 désignant les prestataires de service d'information de <mark>vol</mark> et d'alerte sur les aérodromes,LEGITEXT000023821376_24-05-2013,2011-03-29,ARRETE,ABROGE,LEGI,2011-04-06T00:00:00.000+0000
LOI organique n° 2011-333 du 29 mars 2011  relative au Défenseur des droits (1),LEGITEXT000023782359_01-01-2020,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
LOI organique n° 2011-333 du 29 mars 2011  relative au Défenseur des droits (1),LEGITEXT000023782359_22-01-2017,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
LOI organique n° 2011-333 du 29 mars 2011  relative au Défenseur des droits (1),LEGITEXT000023782359_11-12-2016,2011-03-29,LOI,VIGUEUR,LEGI,2011-03-30T00:00:00.000+0000
Arrêté du 29 mars 2011 relatif aux modalités d'exercice du contrôle financier sur l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023904814_15-03-2015,2011-03-29,ARRETE,ABROGE,LEGI,2011-04-23T00:00:00.000+0000
Décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000023793055_01-04-2011,2011-03-29,DECRET,VIGUEUR,LEGI,2011-03-31T00:00:00.000+0000
Arrêté du 28 mars 2011 portant restriction d'exploitation de l'aérodrome de Toulouse-Blagnac (Haute-Garonne),LEGITEXT000036540723_02-07-2016,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-12T00:00:00.000+0000
"Arrêté du 28 mars 2011 portant création de la spécialité ""coiffure"" du brevet professionnel",LEGITEXT000023853145_14-04-2011,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
Arrêté du 28 mars 2011 portant restriction d'exploitation de l'aérodrome de Toulouse-Blagnac (Haute-Garonne),LEGITEXT000036540723_10-03-2018,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-12T00:00:00.000+0000
"Arrêté du 28 mars 2011 portant création de la spécialité ""coiffure"" du brevet professionnel",LEGITEXT000023853145_01-07-2024,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
"Arrêté du 28 mars 2011 portant création de la spécialité ""coiffure"" du brevet professionnel",LEGITEXT000023853145_14-04-2011,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
Arrêté du 28 mars 2011 portant restriction d'exploitation de l'aérodrome de Toulouse-Blagnac (Haute-Garonne),LEGITEXT000036540723_13-04-2011,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-12T00:00:00.000+0000
"Arrêté du 28 mars 2011 portant création de la spécialité ""coiffure"" du brevet professionnel",LEGITEXT000023853145_01-07-2024,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
"Arrêté du 28 mars 2011 portant création de la spécialité ""coiffure"" du brevet professionnel",LEGITEXT000023853145_08-07-2011,2011-03-28,ARRETE,VIGUEUR,LEGI,2011-04-13T00:00:00.000+0000
"LOI n° 2011-302 du 22 mars 2011 portant diverses dispositions d'adaptation de la législation au droit de l'Union européenne en matière de santé, de travail et de communications électroniques (1)",LEGITEXT000023752099_24-03-2011,2011-03-22,LOI,VIGUEUR,LEGI,2011-03-23T00:00:00.000+0000
